corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment_start	tokenFragment_end	charSegment_start	charSegment_end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	16	16	114	121	bn:00031027n	http://dbpedia.org/resource/Entity	http://babelnet.org/rdf/s00031027n	0.8888889	0.2	0.004274646	BABELFY
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	20	20	137	141	bn:00016756n	http://dbpedia.org/resource/Cathay	http://babelnet.org/rdf/s00016756n	0.84210527	0.7	0.1496126	BABELFY
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	24	24	157	160	bn:13783090v		http://babelnet.org/rdf/s13783090v	0.0	0.0	0.0	MCS
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	26	26	165	168	bn:00082948v		http://babelnet.org/rdf/s00082948v	1.0	0.05	2.6716536E-4	BABELFY
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	27	27	170	173	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	0.8181818	0.45	0.064921185	BABELFY
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	28	28	175	179	bn:00082790v		http://babelnet.org/rdf/s00082790v	0.0	0.0	0.0	MCS
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	30	30	185	188	bn:00030721n	http://dbpedia.org/resource/Intrinsic_value_(ethics)	http://babelnet.org/rdf/s00030721n	0.0	0.0	0.0	MCS
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	35	35	200	209	bn:00097805a		http://babelnet.org/rdf/s00097805a	0.0	0.0	0.0	MCS
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	36	36	211	215	bn:00057322n	http://dbpedia.org/resource/Nerve	http://babelnet.org/rdf/s00057322n	0.0	0.0	0.0	MCS
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	36	37	211	221	bn:00057323n	http://dbpedia.org/resource/Nerve_agent	http://babelnet.org/rdf/s00057323n	1.0	0.3	0.011220946	BABELFY
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	37	37	217	221	bn:00001972n		http://babelnet.org/rdf/s00001972n	0.0	0.0	0.0	MCS
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	38	38	223	232	bn:00064590n		http://babelnet.org/rdf/s00064590n	0.0	0.0	0.0	MCS
185	23574	2	20	0	4098254	Tehran continues to seek considerable production technology , training , expertise , equipment and chemicals from entities in Russia and China that could be used to help Iran reach its goal [ of ] an indigenous nerve agent production capability .	39	39	234	243	bn:01670049n	http://dbpedia.org/resource/Capability_(systems_engineering)	http://babelnet.org/rdf/s01670049n	0.8	0.2	0.004274646	BABELFY
185	23574	3	20	0	4098255	QN : Does Iran want to be a self-sufficient producer of CW ?	2	2	5	8	bn:00017393n	http://dbpedia.org/resource/Deer	http://babelnet.org/rdf/s00017393n	1.0	0.33333334	0.25	BABELFY
185	23574	3	20	0	4098255	QN : Does Iran want to be a self-sufficient producer of CW ?	3	3	10	13	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	1.0	0.33333334	0.25	BABELFY
185	23574	3	20	0	4098255	QN : Does Iran want to be a self-sufficient producer of CW ?	4	4	15	18	bn:00086682v		http://babelnet.org/rdf/s00086682v	0.0	0.0	0.0	MCS
185	23574	3	20	0	4098255	QN : Does Iran want to be a self-sufficient producer of CW ?	8	8	28	42	bn:00110340a		http://babelnet.org/rdf/s00110340a	0.0	0.0	0.0	MCS
185	23574	3	20	0	4098255	QN : Does Iran want to be a self-sufficient producer of CW ?	9	9	44	51	bn:00064581n	http://dbpedia.org/resource/Television_producer	http://babelnet.org/rdf/s00064581n	1.0	0.33333334	0.25	BABELFY
185	23574	3	20	0	4098255	QN : Does Iran want to be a self-sufficient producer of CW ?	11	11	56	57	bn:16836033n	http://dbpedia.org/resource/The_CW	http://babelnet.org/rdf/s16836033n	1.0	0.33333334	0.25	BABELFY
185	23574	1	21	0	4098256	ID:lcch_0019 .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	21	0	4098257	Early 1990s Iran reportedly acquires 120 tons of castor beans , used in the production of the toxin ricin .	0	1	0	10	bn:00000061n	http://dbpedia.org/resource/1990s	http://babelnet.org/rdf/s00000061n	1.0	0.625	0.23696682	BABELFY
185	23574	2	21	0	4098257	Early 1990s Iran reportedly acquires 120 tons of castor beans , used in the production of the toxin ricin .	2	2	12	15	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	0.9655172	0.5	0.13270143	BABELFY
185	23574	2	21	0	4098257	Early 1990s Iran reportedly acquires 120 tons of castor beans , used in the production of the toxin ricin .	3	3	17	26	bn:00116829r		http://babelnet.org/rdf/s00116829r	0.0	0.0	0.0	MCS
185	23574	2	21	0	4098257	Early 1990s Iran reportedly acquires 120 tons of castor beans , used in the production of the toxin ricin .	4	4	28	35	bn:00082276v		http://babelnet.org/rdf/s00082276v	0.0	0.0	0.0	MCS
185	23574	2	21	0	4098257	Early 1990s Iran reportedly acquires 120 tons of castor beans , used in the production of the toxin ricin .	6	6	41	44	bn:02696287n	http://dbpedia.org/resource/Snot_(band)	http://babelnet.org/rdf/s02696287n	1.0	0.125	0.0047393367	BABELFY
185	23574	2	21	0	4098257	Early 1990s Iran reportedly acquires 120 tons of castor beans , used in the production of the toxin ricin .	8	9	49	60	bn:00016575n	http://dbpedia.org/resource/Castor_oil_plant	http://babelnet.org/rdf/s00016575n	0.0	0.0	0.0	MCS
185	23574	2	21	0	4098257	Early 1990s Iran reportedly acquires 120 tons of castor beans , used in the production of the toxin ricin .	9	9	56	60	bn:02031570n	http://dbpedia.org/resource/Beans_(rapper)	http://babelnet.org/rdf/s02031570n	0.8	0.25	0.018957347	BABELFY
185	23574	2	21	0	4098257	Early 1990s Iran reportedly acquires 120 tons of castor beans , used in the production of the toxin ricin .	11	11	64	67	bn:13783090v		http://babelnet.org/rdf/s13783090v	0.0	0.0	0.0	MCS
185	23574	2	21	0	4098257	Early 1990s Iran reportedly acquires 120 tons of castor beans , used in the production of the toxin ricin .	14	14	76	85	bn:03326757n	http://dbpedia.org/resource/Record_producer	http://babelnet.org/rdf/s03326757n	0.8181818	0.375	0.04265403	BABELFY
185	23574	2	21	0	4098257	Early 1990s Iran reportedly acquires 120 tons of castor beans , used in the production of the toxin ricin .	17	17	94	98	bn:00077794n	http://dbpedia.org/resource/Toxin	http://babelnet.org/rdf/s00077794n	1.0	0.25	0.056872036	BABELFY
185	23574	2	21	0	4098257	Early 1990s Iran reportedly acquires 120 tons of castor beans , used in the production of the toxin ricin .	18	18	100	104	bn:00067745n	http://dbpedia.org/resource/Ricin	http://babelnet.org/rdf/s00067745n	1.0	0.375	0.12796208	BABELFY
185	23574	3	21	0	4098258	QN : Is there evidence that Iran has attempted to produce ricin ?	4	4	14	21	bn:00032045n	http://dbpedia.org/resource/Evidence	http://babelnet.org/rdf/s00032045n	0.0	0.0	0.0	MCS
185	23574	3	21	0	4098258	QN : Is there evidence that Iran has attempted to produce ricin ?	6	6	28	31	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	1.0	0.6666667	0.5	BABELFY
185	23574	3	21	0	4098258	QN : Is there evidence that Iran has attempted to produce ricin ?	8	8	37	45	bn:00082906v		http://babelnet.org/rdf/s00082906v	1.0	0.33333334	0.125	BABELFY
185	23574	3	21	0	4098258	QN : Is there evidence that Iran has attempted to produce ricin ?	10	10	50	56	bn:00084069v		http://babelnet.org/rdf/s00084069v	0.0	0.0	0.0	MCS
185	23574	3	21	0	4098258	QN : Is there evidence that Iran has attempted to produce ricin ?	11	11	58	62	bn:00067745n	http://dbpedia.org/resource/Ricin	http://babelnet.org/rdf/s00067745n	1.0	0.33333334	0.125	BABELFY
185	23574	1	22	0	4098259	ID:lcch_0020 .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	22	0	4098260	Iran has ratified the Biological and Toxin Weapons Convention ( BWC ) and publicly decried all forms of weapons of mass destruction ( WMD ) .	0	0	0	3	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	0.97959185	0.54545456	0.07132243	BABELFY
185	23574	2	22	0	4098260	Iran has ratified the Biological and Toxin Weapons Convention ( BWC ) and publicly decried all forms of weapons of mass destruction ( WMD ) .	2	2	9	16	bn:00092379v		http://babelnet.org/rdf/s00092379v	0.0	0.0	0.0	MCS
185	23574	2	22	0	4098260	Iran has ratified the Biological and Toxin Weapons Convention ( BWC ) and publicly decried all forms of weapons of mass destruction ( WMD ) .	4	4	22	31	bn:00010543n	http://dbpedia.org/resource/Biology	http://babelnet.org/rdf/s00010543n	1.0	0.90909094	0.19316493	BABELFY
185	23574	2	22	0	4098260	Iran has ratified the Biological and Toxin Weapons Convention ( BWC ) and publicly decried all forms of weapons of mass destruction ( WMD ) .	4	8	22	60	bn:02731513n	http://dbpedia.org/resource/Biological_Weapons_Convention	http://babelnet.org/rdf/s02731513n	1.0	0.72727275	0.1307578	BABELFY
185	23574	2	22	0	4098260	Iran has ratified the Biological and Toxin Weapons Convention ( BWC ) and publicly decried all forms of weapons of mass destruction ( WMD ) .	6	6	37	41	bn:00077794n	http://dbpedia.org/resource/Toxin	http://babelnet.org/rdf/s00077794n	0.0	0.0	0.0	MCS
185	23574	2	22	0	4098260	Iran has ratified the Biological and Toxin Weapons Convention ( BWC ) and publicly decried all forms of weapons of mass destruction ( WMD ) .	7	7	43	49	bn:00005704n	http://dbpedia.org/resource/Weapon	http://babelnet.org/rdf/s00005704n	0.9677419	0.54545456	0.089153044	BABELFY
185	23574	2	22	0	4098260	Iran has ratified the Biological and Toxin Weapons Convention ( BWC ) and publicly decried all forms of weapons of mass destruction ( WMD ) .	8	8	51	60	bn:00022335n	http://dbpedia.org/resource/Convention_(norm)	http://babelnet.org/rdf/s00022335n	0.8	0.18181819	0.0059435363	BABELFY
185	23574	2	22	0	4098260	Iran has ratified the Biological and Toxin Weapons Convention ( BWC ) and publicly decried all forms of weapons of mass destruction ( WMD ) .	13	13	74	81	bn:00115820r		http://babelnet.org/rdf/s00115820r	0.0	0.0	0.0	MCS
185	23574	2	22	0	4098260	Iran has ratified the Biological and Toxin Weapons Convention ( BWC ) and publicly decried all forms of weapons of mass destruction ( WMD ) .	14	14	83	89	bn:00085544v		http://babelnet.org/rdf/s00085544v	0.0	0.0	0.0	MCS
185	23574	2	22	0	4098260	Iran has ratified the Biological and Toxin Weapons Convention ( BWC ) and publicly decried all forms of weapons of mass destruction ( WMD ) .	16	16	95	99	bn:00003882n	http://dbpedia.org/resource/Mourvèdre	http://babelnet.org/rdf/s00003882n	0.9390244	0.6363636	0.114413075	BABELFY
185	23574	2	22	0	4098260	Iran has ratified the Biological and Toxin Weapons Convention ( BWC ) and publicly decried all forms of weapons of mass destruction ( WMD ) .	18	18	104	110	bn:00005704n	http://dbpedia.org/resource/Weapon	http://babelnet.org/rdf/s00005704n	0.9677419	0.54545456	0.089153044	BABELFY
185	23574	2	22	0	4098260	Iran has ratified the Biological and Toxin Weapons Convention ( BWC ) and publicly decried all forms of weapons of mass destruction ( WMD ) .	18	21	104	130	bn:00080295n	http://dbpedia.org/resource/Weapon_of_mass_destruction	http://babelnet.org/rdf/s00080295n	0.9859155	0.6363636	0.104011886	BABELFY
